"","alias","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"290","Hamburger",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"291","Hard wheat",-4.2607860801152,-1.03351801944945,0.951741738126821,-0.241478577735882,0.386582548011677,-0.363405171111321,-0.11318777169616,0.0306721823618765,-0.0955051467525195,0.11002290284681
"292","Hazelnut",-4.42540594253113,-0.721423319942878,0.426266362053338,-0.503688388413594,-0.79365045929058,1.00709567759687,0.946020574940231,-0.363428221633359,0.706889081034987,-0.862668074247121
"293","Hedge mustard",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"294","Hogplum",-4.24177334132624,-0.835785733479866,0.871863223685523,-0.32415545021076,0.325639624246254,-0.0689475687890064,-0.333040316495406,0.36357532140041,-0.525241519651199,0.243623087223272
"295","Honey",4.42091491668626,1.00226296568997,-0.225813008423583,-0.634976571790024,-0.0606658697137887,0.984976808555837,0.609046797378277,0.0497223590625656,-0.184434657604942,1.05876331727513
"296","Hops",5.32963434532437,-1.05342721316751,0.0816595538504172,0.152981588897565,0.231248807065572,0.187995608366137,0.0754930708190747,0.373671225695835,-0.0679230421204415,-0.28293420932432
"297","Hops Oil",4.33361743313506,3.11078334749041,-1.11165433896763,1.17339046309414,-0.577407255925095,0.342988902482504,-0.818957302393781,1.52454027338787,-1.40989669380165,0.690837009151915
"298","Horned melon",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"299","Horse",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"300","Horseradish",-4.37268937903844,-0.863864559683089,0.530744257604965,-0.23907433339242,-0.106011396219404,0.179721919727072,0.398899450766917,-0.560981299778562,0.618289886069842,0.149301040597248
"301","Hot chocolate",4.57914472303139,-1.64860425219595,-0.543557759722746,-0.248635599098441,-1.11594362015601,1.62265442862249,1.08989827226795,-0.763867823845858,0.664006059619079,-0.894911157201644
"302","Hyacinth",4.72720842062207,-1.6547543559986,-0.0210331309115119,0.121898471091244,0.295054791140175,-0.108763383190682,-0.203623861019196,0.584514766858182,-0.445189331145572,-0.50815604890851
"303","Hyacinth bean",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"304","Hyssop Oil",-4.66001651899322,0.277891207281855,-3.83663891625427,2.22898452168982,1.83010142207177,-1.11568816068752,-0.507074759576461,0.0116654923494298,0.120858776256598,-0.34291664610468
"305","Ice cream",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"306","Icing",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"307","Irish moss",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"308","Jackfruit",-4.17843138485224,-0.436076705859105,0.995327796204265,-0.344929161893915,0.188065045996968,-0.171492729282301,0.125185652523768,-0.136648602732216,-0.147160291186225,0.446554672476779
"309","Japanese chestnut",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"310","Japanese persimmon",-4.37293646859565,-0.880049130593103,0.696554705338099,-0.405088599566178,-0.280240369848823,0.633253604915926,0.461457161527967,0.0511721412478702,0.0302790059276295,-0.986804096445121
"311","Japanese pumpkin",-4.32402037709293,-0.898690951813522,0.714336912847767,-0.27646104316537,-0.219176656079219,0.373671825187604,0.286797903954685,-0.499565556207035,0.532742754887091,0.0038612650794869
"312","Japanese Whisky",5.07978138344536,4.74411923861895,0.0188427952723718,-2.90051038967973,0.940118060891342,-4.33400407628163,2.62224365106314,-3.78405452706621,-2.58590249752549,-1.46140158500722
"313","Jasmine",4.8123525004068,-1.49217560187644,-0.485836760724994,0.135833794485506,0.38191794214097,-0.147430257615287,-0.486228709867508,0.621398959547683,-0.537833892539859,-0.511150093238457
"314","Jerusalem artichoke",-4.23924514701858,-1.00351758503623,0.939836249020982,-0.256852183824446,0.103325558117629,0.0855162797108794,0.0704625671478853,-0.388946262936366,0.202084200844878,0.479280372687289
"315","Jew's ear",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"316","Jicama",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"317","Jostaberry",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"318","Jujube",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"319","Jute",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"320","Kai lan",-4.25421709755202,-1.00992535197172,0.941948375655644,-0.166558286371197,0.474551506161616,-0.347166911168239,-0.260884303350135,0.284888570451466,-0.211557733645086,-0.214139341011444
"321","Kale",-4.23924514701858,-1.00351758503623,0.939836249020982,-0.256852183824446,0.103325558117629,0.0855162797108794,0.0704625671478853,-0.388946262936366,0.202084200844878,0.479280372687289
"322","Kelp",-4.21494864037046,-0.454888303496463,0.950362312114228,-0.135649635691202,0.121896775420712,-0.372361160791658,-0.379751449956377,0.125987861960103,-0.495001252957388,0.342459489755002
"323","Kenaf",4.83097919655002,-0.811607421579019,-0.840087647119445,0.026746855082645,-0.142361308073775,-0.324075965261488,-0.596252729748098,1.06541113714781,-0.757239977245972,-0.388778177572778
"324","Ketchup",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"325","Kewda",4.84018340251088,-1.45058374186913,-0.275068337757673,-0.0621633313953407,0.401146774057238,-0.366597220875513,-0.258167660205193,0.394714470962751,-0.543509700342004,-0.560800003973474
"326","Kidney Beans",4.74703300117145,3.21395645121639,-0.710112502412418,-0.361710617505915,-2.37443834138469,-0.69980795293439,-1.7227901331403,1.54472957686848,-0.100443747590508,-1.4062932261504
"327","Kiwifruit",-4.36419080778506,1.21253804615393,-0.385164256028992,-0.734768868650717,-0.904392951006261,1.67197010640252,1.29344065310525,0.608380238621797,0.339302124866567,-0.238334958804193
"328","Kohlrabi",-4.22485620901046,0.659660082326565,0.478499296464586,-0.181509329714358,-0.940912364315235,-0.632668151332457,-0.282985157629315,-0.170189014011316,1.191900713063,-0.00340482039823119
"329","Komatsuna",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"330","Kombu",-4.2028917524999,-0.964720304321637,0.961522157493481,-0.242666674998745,0.241986486528139,-0.070233409742752,-0.0169001626153623,-0.12595157979837,0.0931014210916235,0.246296744662278
"331","Krill",5.13833538299075,-0.871548979630483,0.194710405770197,0.162783096382821,-0.257763314044371,-0.3341631982349,-0.968926890891669,0.40071890457736,0.0316783411488127,-0.928857449298827
"332","Kumquat",-4.22370641068879,-0.230784806914333,0.642149626974295,0.0305899998687513,0.191185449085609,0.364823341121971,-0.0575128886504901,-0.242843893905942,-0.0375995221159484,0.604355135000585
"333","Lamb",5.36529096509373,-0.596717185028001,-0.0556248594854574,0.0728994993396651,-0.776590219524983,-0.839087150708693,-0.609966740446877,0.561709566279958,-0.328259192040322,0.385603586053934
"334","Lambsquarters",-4.2650831150193,-1.0313465049565,0.923596255153616,-0.224983409597997,0.391725956354557,-0.365907199546101,-0.112500654977037,0.013546545768577,-0.0734390877958858,0.100703089398415
"335","Lasagna",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"336","Laurel",-4.84550498199228,1.10866059319223,-5.32996290298193,2.57959881644232,1.61486409554181,0.169599825444237,0.515731875965695,-1.28371694501374,0.58857449469995,-0.559845827605467
"337","Lavendar",4.6149459139654,-0.389318991667394,-1.49447357305424,0.562752615570502,0.755828150465082,-0.223747594173709,-0.514298804776688,0.945248899017856,-0.803388121617794,-0.479167379623335
"338","Lean Fish",4.87922278515321,-1.26274347780039,-0.0341550658593686,-0.115726089619221,-0.020319477797657,-0.407596520538265,-0.362439910549175,0.215378322016143,-0.561988182847615,-0.482199318550851
"339","Leavening agent",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"340","Leek",-4.14112422610027,0.590509068577096,0.826375073081205,-0.435569293958787,-0.540962630219213,-0.147212844668521,-0.197920092085709,0.462490750330333,1.00801831636626,0.698188462274841
"341","Lemon",-4.6612818458203,1.02085753023171,-4.39895700486254,2.65651606933253,1.15256477078826,-0.0790474504052363,-0.266519988320235,-0.502558358870457,0.448377733752662,1.46811076994913
"342","Lemon Balm",-4.58049375643746,0.45943315517402,-2.93750130778528,1.58429083708898,1.34882033099559,-0.707766105270921,-0.609065752421198,0.319297746227047,-0.333459878826549,-0.280072378539446
"343","Lemon Grass",-4.37009844060197,-0.167722579140124,-0.728777309185879,0.442507188372615,0.902974119208661,-0.484911606810626,-0.223831193349177,0.275296966918103,0.0230163152412142,0.175639957266382
"344","Lemon Peel Oil",4.89322193978506,-1.16511388954431,-1.02493700668429,0.443235762704114,0.441914835996519,-0.366335565628142,-0.140929519011743,0.578342701683261,-0.651470623104834,-0.200801676053967
"345","Lemon verbena",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"346","Lentils",-4.36593135273253,-0.796652353176872,0.602346526871321,-0.486482518099052,-0.608155025329687,1.02159814920543,0.79822630345684,-0.431851127534933,0.49245273805806,-0.737980447842906
"347","Lettuce",-4.44746722147313,0.536219856981949,-0.339393529931261,-0.795936662965627,-1.16980793664143,1.60702411224879,1.04100055830103,0.188960084020261,0.612468878557726,-1.42991002708827
"348","Lima Beans",-4.0087919457395,3.49836871163263,0.0239090964683694,-0.729280324250433,-2.25843285771222,-0.613629952232824,-1.43664308952359,1.28188365740598,0.0191514286851372,-0.647803988617704
"349","Limburger Cheese",4.52722738215653,7.20156302923327,3.6728384234845,3.97571865291988,0.985780131196875,0.411398159111851,0.153395142764669,-0.276665661214814,0.422424352739798,-0.336834005134475
"350","Lime",-4.57357645412093,0.741333812700072,-3.45536635396802,2.03783363758612,1.2790634458869,-0.16663326663138,-0.0998240509695703,-0.397294364660688,0.621617278746065,1.06436625334941
"351","Lime Peel Oil",4.96820337708782,-1.74577926245149,-0.685402628202499,0.458174371962081,0.426802539614026,-0.181885397890913,-0.234984487925999,0.496331132457667,-0.513323204676126,-0.332852344127804
"352","Linden",-4.36123085299656,-0.696294246087041,-0.0681936439488636,0.206110841449823,0.727167671896344,-0.267172283053281,-0.337796693052293,0.396279134116833,-0.217041562420269,-0.238870591398913
"353","Lingonberry",-4.4580938107773,-0.21786099406214,-0.268299013309542,-0.366500778135026,-0.993430554590309,0.838466825150697,0.882310040686435,-0.226911785361973,0.531269525802847,-0.578539536556623
"354","Liqourice",4.90200616186683,0.0345560534495725,-0.69119844939577,-0.152594641178576,-0.951864979565862,-0.27865411497799,-0.479921365489876,0.242597858512464,-0.0277736692701214,-0.0216739126860012
"355","Litchi",-4.27821970660071,0.104611642415832,-0.37904344483602,-0.0493888468625357,0.207637338657288,0.223805623646711,0.308246306846087,0.224074802817675,-0.11589896061939,0.344070646811328
"356","Lobster",5.05339830060107,-1.78396713535912,-0.0537542861349324,0.0800865480883475,-0.302148550913451,0.546148392566284,0.229814943845042,-0.487463768185394,0.218955720126576,0.278468420934177
"357","Loganberry",-4.2304500629391,-0.610126860843577,0.634349204184201,-0.296321914673974,-0.0595530729098159,0.196073189758377,0.0576598772295982,0.000829062973814658,0.00264521822773377,0.840043882796424
"358","Longan",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"359","Loquat",-4.21140236017415,1.39319856159693,0.378489186889705,-0.372718531286888,-0.637651704920268,0.81316759869773,0.498559347252739,0.262166767923667,-0.621276771722418,0.498556647568393
"360","Lotus",-4.39249750778508,0.113564212055667,-0.259345532949048,0.192499252123714,-0.117122493048766,-0.275719026874026,-0.285010694397997,-0.379608361975829,-1.00480679791653,-0.232392258944201
"361","Lovage",-4.57762125616228,0.885048574188683,-3.40191851359698,2.02114759775437,1.41182478346019,-0.568883231273842,-0.519106075032855,0.422345384345564,0.0486866832102075,-0.435107100655497
"362","Lupine",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"363","Macadamia Nut",-4.347089221293,-0.164483461848236,0.568426644867216,-0.47950173130632,-0.827039749130064,0.739430211117921,0.155293908090955,-0.346641151154426,0.63603934400338,-1.41939211469409
"364","Macaroni and cheese",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"365","Mace",4.70592793751489,-1.29331087742861,-1.66930064744335,0.988879621316404,0.631579693512823,-0.229935961918522,-0.43352775707979,0.43044248199861,-0.636256134736144,-0.635791079731395
"366","Maitake",-4.22839503261324,-1.01925366196734,1.00587076150679,-0.217537100508233,0.297014413919635,-0.116433064773581,-0.0607422180521867,-0.185546474457951,0.0560710205368829,0.333413592032507
"367","Malabar plum",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"368","Malabar spinach",-4.2905704920707,-1.04872263268632,0.920262467183144,-0.180743795196899,0.335890577751105,-0.191417221714605,-0.173521573586886,0.0218938873134718,-0.102574953891828,0.0188442870135669
"369","Malay Apple",5.02878201498326,-1.708911718971,-0.0146812395789048,0.0380244399930264,0.285595332439297,-0.0102666072481942,-0.259386345083609,0.449639276963272,-0.432977844990537,-0.530272662281137
"370","Malt",4.44018135945612,2.74796918799057,-0.408255123448908,-0.952659442128768,-2.97164614641745,-2.75004176933335,-1.57231941434606,1.08022104377044,0.804529070175855,-0.517394281265935
"371","Malt Whisky",4.95509133157412,5.56982163626174,0.0103536749843333,-3.45947294831432,0.942350634860931,-4.06379064671763,2.13586285877147,-3.7281372971109,-2.55870081215473,-1.11257324632914
"372","Mammee apple",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"373","Mandarin Orange",-4.68278112196773,0.755890682774072,-4.24212271684124,2.61938689116999,1.04569572767621,0.119406098477335,-0.274078104501635,-0.517575827945687,0.192534735503397,1.25843900780102
"374","Mandarin Orange Peel Oil",5.03768627625552,-1.36629188741822,-0.643875457662539,0.445224996873498,0.177352493744691,0.00429107634140497,-0.00982352514959744,0.328028748630795,-0.482873190281633,0.0692633191011288
"375","Mango",-4.23470374607615,5.11620082079613,-2.56325409433027,-1.35950209677513,-2.07193373325108,1.30328263468053,0.387605914936273,0.512370115642632,-2.03486417781065,0.20011970338659
"376","Margarine",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"377","Margarine like spread",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"378","Marjoram",-4.76329984153333,0.585161336592925,-4.68026226093255,2.39452816366008,2.13691132835214,-0.765370633779147,-0.162244002676725,-0.715705077798391,0.319025442016505,0.239686988633378
"379","Mastic Gum",5.0646863960063,-0.188767328481199,-1.69277551467825,0.815314935024028,0.876043883960883,-0.249861055874953,-0.382539333391192,1.05485717549498,-0.903192841356953,-0.649616115000795
"380","Mate",4.5962455199294,0.616351145945385,-0.396214244626627,0.424743267589224,-1.55299298072009,-0.752979679771957,-1.53803223453962,1.25399161524299,-1.07214675064948,-0.5400812228739
"381","Meat",4.69538913385484,1.01887799007302,0.153032714574667,0.263549962233249,-0.620934648281056,-0.934638314368401,-0.472330656854077,0.98880163726687,0.701013993972669,-1.82338327671894
"382","Meatloaf",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"383","Medlar",-4.3313676006433,-0.852524434896856,0.738891204011156,-0.387109720014274,-0.122041711544177,0.449185566742168,0.353349633248072,0.296776147735391,-0.0447198379954094,-1.24078499299208
"384","Melon",-4.1269660928057,3.25407406898549,-0.216125552857187,-1.03469144895032,-0.908667442634839,1.79870623375186,0.21367914129173,0.791924086316246,-2.31061735881569,1.22584344765114
"385","Mentha Oil",4.82883316133383,-0.760443652724154,-1.92529047936468,1.079478415468,0.607810577212484,-0.0272998559278836,-0.908317898113325,0.913968258107447,-0.660286751162463,-0.70899348058388
"386","Mexican groundcherry",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"387","Mexican oregano",-4.27293959116893,-0.98321596802507,0.751558751115585,-0.0430445560433491,0.540224811946364,-0.379023103519551,-0.288241461347834,0.271454366434008,-0.201011391188755,-0.220012184102143
"388","Milk",3.9705990717916,3.65146665046462,0.499853546438692,0.605777549802148,-2.00730312078745,-0.0776368037344552,-0.942582399472954,-0.412095293348945,-0.105627975299556,1.14097711548947
"389","Milk Fat",5.10849581921226,-0.680589872626269,-0.378536979631795,0.585443377572016,-0.653782426150601,0.0565937281928034,-0.406758423035941,0.137821537456263,-0.426307572105239,0.44240371204469
"390","Milk Human",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"391","Milk Powder",5.10625386508876,-0.880478618549768,-0.191839849461615,0.288147464190203,-1.02446889224065,0.348369232180203,0.192147193509551,-0.377635294694671,-0.418480770273388,0.741222238067236
"392","Milkshake",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"393","Millet",-4.23924514701858,-1.00351758503623,0.939836249020982,-0.256852183824446,0.103325558117629,0.0855162797108794,0.0704625671478853,-0.388946262936366,0.202084200844878,0.479280372687289
"394","Mint",-4.44374590536279,0.44958688575979,-2.39392737638706,1.61819758143357,1.62043413015769,-0.823713920213657,-1.03162467253412,0.168117464142181,-0.0725376347313939,-0.21657291030965
"395","Miso",4.82004180267997,-1.86204978136417,-0.102036095306766,-0.025942014117705,-0.316116962277966,0.572293155018258,0.302883178238853,-0.540979709659214,0.242305563306645,0.289178158408464
"396","Mixed nuts",-4.22839503261324,-1.01925366196734,1.00587076150679,-0.217537100508233,0.297014413919635,-0.116433064773581,-0.0607422180521867,-0.185546474457951,0.0560710205368829,0.333413592032507
"397","Mollusc",5.17629110695227,-0.646234923092442,0.149083003431432,0.0306302090568798,-0.0565785668845487,0.625367042601764,0.786856724524311,-0.255768100134355,0.106407912633052,0.63849750143922
"398","Moth bean",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"399","Mountain Papaya",5.05684141593831,0.224481042264155,-0.238340579364388,-0.324194651925515,0.115959024203569,1.09115121997474,-0.171743796567349,1.55370355890152,-1.79328506706025,0.716678814505298
"400","Mountain yam",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"401","Mozzarella Cheese",4.51924155046048,7.24108314873994,3.56406991753599,3.97085104394826,0.826542673762304,0.458280690495538,0.0784609753900725,-0.0984667553809243,0.336300933959931,-0.268992293167453
"402","Mulberry",-4.20950843612292,-1.02813926280409,1.03836559889881,-0.182711267294634,0.530846597007785,-0.460013552389449,-0.357991068797043,0.315466068168885,-0.317823789980151,-0.0943407381975884
"403","Mung bean",-4.33509572345433,-0.903989571955136,0.699752355692585,-0.293904044226934,-0.188464114749543,0.392113176062651,0.338670125689192,-0.448357392134119,0.414079147582321,0.0425925619521962
"404","Munster Cheese",4.51540074950727,7.10393078656165,3.67946892130191,4.023807397416,1.03065337728539,0.456566504642454,0.229677362947055,-0.183794615391613,0.431370301059374,-0.402654393254568
"405","Muscadine grape",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"406","Mushroom",-3.90756569767786,4.80590412730505,-0.100421663745234,-0.258371072477624,-2.89084577679234,-1.07798835451951,-0.976155108687354,1.34404086371829,-0.522675739780492,1.57808786202049
"407","Musk Melon",-4.39226353779469,-0.0872495799412883,0.197814901331595,-0.668937482023216,-0.749966045582569,1.44783147126436,1.03727464055149,-0.33707489364151,-0.0240583875973999,-0.795606667684438
"408","Mustard",-4.23860127981328,0.313876677077678,0.085525328311424,-0.425698900456076,-0.0553343813835439,-0.27574772038016,-0.113915584614138,-0.15664921052825,0.43245037377637,0.569823288570746
"409","Mutton",5.06335623095942,-0.188002449876984,0.166592889847012,0.221402119636596,-1.26986898040266,0.123494806701156,-0.359784488762277,-0.846634837294095,0.231079663563616,1.44964611439039
"410","Myrtle",4.81679483046891,-1.18168124869483,-2.01197391565955,0.816496843767805,0.768399232157304,-0.234643120317544,-0.427660823800758,0.62074406398148,-0.957609024294511,-0.528610743122848
"411","Nachos",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"412","Nance",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"413","Nanking cherry",-4.22101669269908,-1.02710332997269,1.05306314503897,-0.170457495581845,0.444489536502648,-0.425362801655917,-0.353318069973633,0.301249095992418,-0.166723028477756,-0.169518859182813
"414","Naranjilla",-4.2270337773046,-0.30948103435364,0.760467108968088,-0.533909715478278,0.360562059693798,0.314880130614306,0.0701867981125856,0.515339119230314,-0.910753349435421,0.712049835014848
"415","Narrowleaf cattail",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"416","Natal plum",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"417","Neroli Oil",4.73202499780606,-1.26676403633616,-0.733057951382488,0.0713305339595644,0.548186915289424,-0.148972681976774,-0.584626891519876,0.861715984449403,-0.45688889904333,-0.267354691785148
"418","New Zealand spinach",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"419","Nigella Seed",5.05766874955757,-1.567592243841,-1.8298391924809,1.29689461202862,0.743954933183169,-0.297885794698076,-0.193721332209281,0.124879637149944,-0.283008512981152,-0.482252327458085
"420","Nopal",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"421","Northern pike",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"422","Nougat",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"423","Nutmeg",-4.73108333827049,0.355181276223837,-4.32812664157108,2.40875177321976,1.38138013587693,-0.223066985916957,0.371058334629283,-0.899074274012134,0.733069021105008,0.37349826942778
"424","Nuts",5.08193510638819,-1.23319340574097,-0.00242076812072496,0.156403847620068,0.40747661666111,-0.102580408649817,0.0126251313469396,0.759441422087764,-0.289730019827343,-0.537413072147233
"425","Oats",-4.24328152044393,2.10041766335172,-0.792861555827601,-0.384308373880789,-2.26762548522588,-0.916304973778682,-0.998839492182928,0.333068939673526,0.987251198031035,-0.36505290911759
"426","Ohelo berry",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"427","Oil-seed Camellia",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"428","Oil palm",-4.23924514701858,-1.00351758503623,0.939836249020982,-0.256852183824446,0.103325558117629,0.0855162797108794,0.0704625671478853,-0.388946262936366,0.202084200844878,0.479280372687289
"429","Okra",-4.27266853185627,-0.216117062045421,0.337006177860436,-0.732355559023825,-1.20594615810574,-0.334513147605338,-0.550982138937615,-0.167635246738185,0.522521269209953,-0.0699300946590363
"430","Olive",-4.27213748213111,2.259770090264,-0.113335848974671,-0.810931981180746,-0.918588528146491,2.15592588576775,1.16382538921925,0.794184126467993,0.392181341808137,-1.20745495512772
"431","Onion",-4.2244377515511,1.05194902918304,0.504820226593128,-0.590746512703314,-1.26830989617027,-1.36559821341682,-0.839470896157244,0.442237095019907,1.60238896930444,-0.299900734056869
"432","Orange",-4.68932933270793,3.07508724558786,-5.06791121673261,1.91764826019696,-0.522612240102991,1.91474046673505,0.581587439315683,0.348938070407767,-0.218291207463497,1.28912059318707
"433","Orange Oil",4.92389523803562,-1.27299616690494,-0.895810089148087,0.28959358842403,0.474609370734594,-0.283361670888862,-0.276201421523413,0.426931264667483,-0.677130157753523,-0.231217939181055
"434","Oregano",-4.77854628412536,0.753279267477188,-4.85563010740369,3.01938419140046,1.9225564429763,-0.29520498987132,-0.486311707423373,-0.881282353306191,0.511938752476557,0.393306494291106
